AbbVie,ABBV,L,5/31,6/7,3,4.8,84.6,2.09,-2.42,2.05,1.92,8,11.32,1,-4.52,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214503&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214503&service_id=3,208214503,13
AbbVie,ABBV,L,5/2,5/16,3,2.2,84.6,3.16,-8.08,3.53,4.45,10,31.25,1,-11.32,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214441&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214441&service_id=3,208214441,13
AbbVie,ABBV,L,5/2,5/15,3,2.0,84.6,2.88,-8.08,3.20,4.45,10,28.69,1,-11.32,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214440&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214440&service_id=3,208214440,13
AbbVie,ABBV,L,5/3,5/16,3,1.9,84.6,2.60,-7.44,2.99,4.27,10,28.06,1,-8.92,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214448&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214448&service_id=3,208214448,13
AbbVie,ABBV,L,5/10,5/15,3,1.1,84.6,1.42,-6.96,1.47,4.33,8,13.49,1,-12.63,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214474&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214474&service_id=3,208214474,13
AbbVie,ABBV,L,5/10,5/14,3,0.9,84.6,1.19,-6.96,1.23,4.33,8,11.43,1,-12.63,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214473&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214473&service_id=3,208214473,13
AbbVie,ABBV,L,5/29,6/7,3,10.0,76.9,2.69,-0.90,2.19,1.18,6,22.72,2,-2.51,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214498&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214498&service_id=3,208214498,13
AbbVie,ABBV,L,5/29,6/8,3,7.8,76.9,2.93,-1.25,2.34,1.76,6,24.34,1,-2.36,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214499&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214499&service_id=3,208214499,13
AbbVie,ABBV,L,5/8,5/13,3,5.3,76.9,1.92,-1.21,1.95,1.55,3,7.83,1,-1.70,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214460&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214460&service_id=3,208214460,13
AbbVie,ABBV,L,5/31,6/8,3,4.0,76.9,2.39,-2.01,2.27,1.92,6,11.39,1,-4.52,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214504&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214504&service_id=3,208214504,13
AbbVie,ABBV,L,5/31,6/6,3,3.8,76.9,2.07,-1.82,2.03,1.34,5,10.17,2,-5.36,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214502&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214502&service_id=3,208214502,13
AbbVie,ABBV,L,5/27,6/11,3,3.7,76.9,2.97,-2.68,2.45,3.17,5,19.43,1,-4.57,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214495&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214495&service_id=3,208214495,13
AbbVie,ABBV,L,5/26,6/11,3,3.3,76.9,2.67,-2.68,2.26,3.18,5,18.31,1,-4.55,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214493&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214493&service_id=3,208214493,13
AbbVie,ABBV,L,5/28,6/11,3,2.7,76.9,3.12,-3.88,2.49,4.06,5,22.06,1,-7.95,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214496&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214496&service_id=3,208214496,13
AbbVie,ABBV,L,5/8,5/15,3,2.5,76.9,2.51,-3.40,2.82,2.30,6,17.96,1,-8.14,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214462&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214462&service_id=3,208214462,13
AbbVie,ABBV,L,5/31,6/5,3,2.3,76.9,1.27,-1.82,1.37,1.34,5,6.09,2,-5.36,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214501&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214501&service_id=3,208214501,13
AbbVie,ABBV,L,5/8,5/14,3,2.2,76.9,2.26,-3.40,2.56,2.30,6,18.10,1,-8.14,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214461&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214461&service_id=3,208214461,13
AbbVie,ABBV,L,5/9,5/15,3,2.2,76.9,1.88,-2.85,1.98,1.98,6,12.36,1,-7.16,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214468&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214468&service_id=3,208214468,13
AbbVie,ABBV,L,5/8,5/16,3,2.1,76.9,2.83,-4.52,3.18,3.06,6,20.48,1,-8.14,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214463&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214463&service_id=3,208214463,13
AbbVie,ABBV,L,5/1,5/16,3,2.0,76.9,2.86,-4.69,2.96,3.58,9,26.01,1,-6.33,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214434&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214434&service_id=3,208214434,13
AbbVie,ABBV,L,5/9,5/14,3,1.9,76.9,1.62,-2.85,1.72,1.98,6,12.50,1,-7.16,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214467&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214467&service_id=3,208214467,13
