Name,Month,L/S,Entry Date,Exit Date,Years,Avg_Pct,Win_Rate,Avg_Profit,Avg_Loss,Col11,Col12,Col13,Max_Up_Swing,Col15,Max_Down_Swing,Flag,History_URL,Seasonal_URL,Trade_ID
Crude Light,Jul,L,2/23,3/7,4.00,5.3,76.2,2.38,-1.45,5.23,3.49,13,34.54,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199911402&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199911402&service_id=1,199911402
FTSE 100,Jun,L,2/12,2/16,2.00,4.7,85.4,58.70,-72.25,1.17,1.41,10,612.50,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199925535&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199925535&service_id=1,199925535
FTSE 100,Jun,L,2/12,2/17,2.00,4.4,85.4,66.73,-88.42,1.33,1.79,10,835.50,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199925538&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199925538&service_id=1,199925538
FTSE 100,Jun,L,2/12,2/17,1.00,4.4,82.9,67.06,-74.29,1.34,1.39,10,835.50,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199925537&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199925537&service_id=1,199925537
FTSE 100,Jun,L,2/12,2/16,1.00,3.8,82.9,58.79,-74.29,1.18,1.39,10,612.50,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199925534&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199925534&service_id=1,199925534
FTSE 100,Jun,L,2/6,2/16,3.50,4.7,80.5,78.03,-68.81,1.59,1.64,10,985.50,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199925478&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199925478&service_id=1,199925478
FTSE 100,Jun,L,2/11,2/17,3.50,4.1,80.5,75.74,-76.38,1.49,1.70,10,1078.50,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199925528&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199925528&service_id=1,199925528
FTSE 100,Jun,L,2/12,2/18,2.00,4.0,80.5,72.36,-75.06,1.48,1.49,10,977.00,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199925541&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199925541&service_id=1,199925541
FTSE 100,Jun,L,2/10,2/18,2.50,3.4,80.5,92.42,-111.56,1.81,2.24,10,1326.00,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199925514&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199925514&service_id=1,199925514
FTSE 100,Jun,L,2/11,2/16,3.50,4.5,78.0,68.95,-54.56,1.35,1.24,10,855.50,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199925525&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199925525&service_id=1,199925525
FTSE 100,Jun,L,2/12,2/18,1.00,4.2,78.0,72.89,-61.33,1.50,1.15,10,977.00,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199925540&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199925540&service_id=1,199925540
FTSE 100,Jun,L,2/13,2/17,2.00,4.1,78.0,58.06,-49.83,1.17,1.09,7,437.00,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199925548&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199925548&service_id=1,199925548
FTSE 100,Jun,L,2/11,2/17,2.00,3.7,78.0,78.02,-74.67,1.53,1.54,10,1078.50,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199925527&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199925527&service_id=1,199925527
FTSE 100,Jun,L,2/11,2/16,2.00,3.6,78.0,68.95,-68.22,1.35,1.47,10,855.50,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199925524&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199925524&service_id=1,199925524
FTSE 100,Jun,L,2/6,2/16,3.00,3.4,78.0,78.75,-81.33,1.61,1.80,10,985.50,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199925477&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199925477&service_id=1,199925477
FTSE 100,Jun,L,2/10,2/18,2.00,2.7,78.0,85.06,-111.17,1.68,2.21,8,736.50,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199925513&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199925513&service_id=1,199925513
