Name,Month,L/S,Entry Date,Exit Date,Years,Avg_Pct,Win_Rate,Avg_Profit,Avg_Loss,Col11,Col12,Col13,Max_Up_Swing,Col15,Max_Down_Swing,Flag,History_URL,Seasonal_URL,Trade_ID
Mexican Peso,Jun,L,3/3,3/21,5.00,4.3,86.7,0.0015,-0.0023,2.04,3.77,13,0.0183,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199781332&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199781332&service_id=1,199781332
Mexican Peso,Jun,L,3/3,3/22,5.00,4.2,86.7,0.0015,-0.0024,2.04,3.81,13,0.0178,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199781334&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199781334&service_id=1,199781334
Mexican Peso,Jun,L,3/3,3/23,5.00,4.2,86.7,0.0016,-0.0025,2.16,3.99,13,0.0205,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199781336&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199781336&service_id=1,199781336
Mexican Peso,Jun,L,3/12,4/3,3.00,11.4,83.3,0.0020,-0.0009,2.75,1.36,8,0.0194,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199782712&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199782712&service_id=1,199782712
Mexican Peso,Jun,L,3/12,4/2,3.00,10.9,83.3,0.0019,-0.0009,2.56,1.36,8,0.0212,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199782709&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199782709&service_id=1,199782709
Mexican Peso,Jun,L,3/22,4/3,3.00,10.7,83.3,0.0012,-0.0006,1.65,0.70,11,0.0110,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199783820&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199783820&service_id=1,199783820
Mexican Peso,Jun,L,3/14,4/3,3.00,10.6,83.3,0.0018,-0.0008,2.41,1.34,8,0.0186,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199783025&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199783025&service_id=1,199783025
Mexican Peso,Jun,L,3/13,4/3,3.00,10.2,83.3,0.0020,-0.0010,2.66,1.51,8,0.0190,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199782874&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199782874&service_id=1,199782874
Mexican Peso,Jun,L,3/7,4/1,5.00,9.8,83.3,0.0024,-0.0012,3.27,1.87,13,0.0276,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=202572794&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=202572794&service_id=1,202572794
Mexican Peso,Jun,L,3/12,4/1,3.00,9.4,83.3,0.0018,-0.0010,2.41,1.50,8,0.0199,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199782706&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199782706&service_id=1,199782706
Mexican Peso,Jun,L,3/10,4/3,3.00,9.3,83.3,0.0024,-0.0013,3.25,1.91,8,0.0230,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199782409&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199782409&service_id=1,199782409
Mexican Peso,Jun,L,3/7,3/23,1.00,9.1,83.3,0.0016,-0.0009,2.23,1.45,10,0.0168,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199781936&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199781936&service_id=1,199781936
Mexican Peso,Jun,L,3/9,4/3,4.00,9.1,83.3,0.0024,-0.0013,3.36,1.98,8,0.0235,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=202572746&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=202572746&service_id=1,202572746
Mexican Peso,Jun,L,3/7,3/31,5.00,9.0,83.3,0.0022,-0.0012,3.03,1.95,13,0.0246,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=202572793&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=202572793&service_id=1,202572793
Mexican Peso,Jun,L,3/7,3/18,2.00,8.9,83.3,0.0014,-0.0008,2.05,1.29,13,0.0193,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=200392251&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=200392251&service_id=1,200392251
Mexican Peso,Jun,L,3/10,4/2,3.00,8.9,83.3,0.0023,-0.0013,3.06,1.91,8,0.0248,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199782406&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199782406&service_id=1,199782406
Mexican Peso,Jun,L,3/9,4/2,4.00,8.8,83.3,0.0023,-0.0013,3.17,1.98,8,0.0252,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=202572745&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=202572745&service_id=1,202572745
Mexican Peso,Jun,L,3/10,4/1,3.00,8.5,83.3,0.0022,-0.0013,2.87,1.89,8,0.0235,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199782403&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199782403&service_id=1,199782403
Mexican Peso,Jun,L,3/11,4/3,3.00,8.5,83.3,0.0022,-0.0013,3.02,2.05,8,0.0208,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199782552&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199782552&service_id=1,199782552
Mexican Peso,Jun,L,3/9,4/1,4.00,8.4,83.3,0.0022,-0.0013,2.98,1.96,8,0.0240,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=202572744&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=202572744&service_id=1,202572744
Mexican Peso,Jun,L,3/11,4/3,2.00,8.3,83.3,0.0022,-0.0013,3.02,1.72,8,0.0208,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199782551&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199782551&service_id=1,199782551
Mexican Peso,Jun,L,3/16,4/3,3.00,8.3,83.3,0.0017,-0.0010,2.25,1.61,8,0.0153,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199783279&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199783279&service_id=1,199783279
Mexican Peso,Jun,L,3/11,4/2,2.00,8.2,83.3,0.0021,-0.0013,2.83,1.68,8,0.0226,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199782548&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199782548&service_id=1,199782548
Mexican Peso,Jun,L,3/12,3/31,3.00,8.2,83.3,0.0016,-0.0010,2.18,1.60,8,0.0200,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199782703&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199782703&service_id=1,199782703
Mexican Peso,Jun,L,3/13,4/1,3.00,8.0,83.3,0.0018,-0.0011,2.34,1.76,8,0.0195,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199782868&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199782868&service_id=1,199782868
Mexican Peso,Jun,L,3/15,4/2,3.00,8.0,83.3,0.0017,-0.0011,2.26,1.69,8,0.0185,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199783174&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199783174&service_id=1,199783174
Mexican Peso,Jun,L,3/14,4/1,3.00,7.7,83.3,0.0016,-0.0011,2.13,1.74,8,0.0191,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199783019&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199783019&service_id=1,199783019
Mexican Peso,Jun,L,3/6,3/18,2.00,7.6,83.3,0.0015,-0.0010,2.12,1.60,9,0.0130,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199781749&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199781749&service_id=1,199781749
Mexican Peso,Jun,L,3/7,3/22,2.00,7.5,83.3,0.0016,-0.0011,2.23,1.58,13,0.0199,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=200392255&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=200392255&service_id=1,200392255
Mexican Peso,Jun,L,3/7,3/24,2.00,7.3,83.3,0.0017,-0.0012,2.42,1.74,13,0.0209,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=200392257&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=200392257&service_id=1,200392257
Mexican Peso,Jun,L,3/7,3/25,2.00,7.3,83.3,0.0019,-0.0013,2.63,1.85,13,0.0221,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=200392258&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=200392258&service_id=1,200392258
Mexican Peso,Jun,L,3/8,3/24,2.00,7.3,83.3,0.0017,-0.0012,2.36,1.71,13,0.0196,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199782080&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199782080&service_id=1,199782080
Mexican Peso,Jun,L,3/8,3/25,2.00,7.3,83.3,0.0018,-0.0013,2.57,1.82,13,0.0208,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199782082&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199782082&service_id=1,199782082
Mexican Peso,Jun,L,3/15,4/3,2.00,7.2,83.3,0.0018,-0.0012,2.39,1.98,8,0.0167,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199783176&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199783176&service_id=1,199783176
Mexican Peso,Jun,L,3/13,3/31,3.00,7.1,83.3,0.0016,-0.0011,2.12,1.85,8,0.0195,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199782865&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199782865&service_id=1,199782865
Mexican Peso,Jun,L,3/15,4/2,2.00,7.0,83.3,0.0017,-0.0012,2.26,1.98,8,0.0185,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199783173&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199783173&service_id=1,199783173
Mexican Peso,Jun,L,3/15,4/4,2.00,7.0,83.3,0.0017,-0.0012,2.33,2.00,8,0.0166,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199783179&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199783179&service_id=1,199783179
Mexican Peso,Jun,L,3/6,3/25,2.00,7.0,83.3,0.0020,-0.0014,2.70,2.09,13,0.0216,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199781764&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199781764&service_id=1,199781764
Mexican Peso,Jun,L,3/7,3/30,5.00,7.0,83.3,0.0021,-0.0015,2.89,2.24,13,0.0233,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=202572792&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=202572792&service_id=1,202572792
Mexican Peso,Jun,L,3/7,3/26,2.00,6.9,83.3,0.0020,-0.0014,2.67,1.99,13,0.0220,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=200392259&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=200392259&service_id=1,200392259
Mexican Peso,Jun,L,3/8,3/23,2.00,6.9,83.3,0.0017,-0.0012,2.31,1.75,9,0.0160,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199782078&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199782078&service_id=1,199782078
Mexican Peso,Jun,L,3/8,3/26,2.00,6.9,83.3,0.0019,-0.0014,2.61,1.95,13,0.0207,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199782084&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199782084&service_id=1,199782084
Mexican Peso,Jun,L,3/15,4/1,3.00,6.9,83.3,0.0016,-0.0012,2.11,1.85,8,0.0172,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199783171&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199783171&service_id=1,199783171
Mexican Peso,Jun,L,3/15,4/5,2.00,6.7,83.3,0.0018,-0.0013,2.34,2.14,8,0.0181,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199783181&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199783181&service_id=1,199783181
Mexican Peso,Jun,L,3/15,4/9,2.00,6.6,83.3,0.0021,-0.0016,2.75,2.45,8,0.0198,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199783189&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199783189&service_id=1,199783189
Mexican Peso,Jun,L,3/6,3/26,2.00,6.6,83.3,0.0020,-0.0015,2.74,2.22,13,0.0231,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199781766&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199781766&service_id=1,199781766
Mexican Peso,Jun,L,3/6,3/23,2.00,6.5,83.3,0.0018,-0.0014,2.43,2.07,9,0.0191,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199781759&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199781759&service_id=1,199781759
Mexican Peso,Jun,L,3/15,4/1,2.00,6.4,83.3,0.0016,-0.0012,2.11,2.00,8,0.0172,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199783170&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199783170&service_id=1,199783170
Mexican Peso,Jun,L,3/15,4/8,2.00,6.3,83.3,0.0020,-0.0016,2.57,2.40,8,0.0186,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199783187&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199783187&service_id=1,199783187
Mexican Peso,Jun,L,3/11,3/26,2.00,6.1,83.3,0.0015,-0.0012,2.01,1.62,8,0.0172,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199917126&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199917126&service_id=1,199917126
Mexican Peso,Jun,L,3/15,4/6,2.00,5.9,83.3,0.0018,-0.0015,2.38,2.37,8,0.0168,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199783183&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199783183&service_id=1,199783183
Mexican Peso,Jun,L,3/15,4/7,2.00,5.9,83.3,0.0019,-0.0016,2.49,2.47,8,0.0193,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199783185&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199783185&service_id=1,199783185
Mexican Peso,Jun,L,3/7,3/27,2.00,5.9,83.3,0.0019,-0.0016,2.58,2.23,13,0.0215,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=200392260&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=200392260&service_id=1,200392260
Mexican Peso,Jun,L,3/10,3/24,3.00,5.9,83.3,0.0015,-0.0012,1.96,1.85,13,0.0167,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=202572715&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=202572715&service_id=1,202572715
Mexican Peso,Jun,L,3/10,3/25,3.00,5.9,83.3,0.0016,-0.0014,2.19,2.00,8,0.0180,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=202572716&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=202572716&service_id=1,202572716
Mexican Peso,Jun,L,3/7,3/29,5.00,5.9,83.3,0.0020,-0.0017,2.73,2.45,13,0.0220,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=202572791&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=202572791&service_id=1,202572791
Mexican Peso,Jun,L,3/6,3/19,2.00,5.8,83.3,0.0014,-0.0012,2.00,1.93,9,0.0137,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199781751&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199781751&service_id=1,199781751
Mexican Peso,Jun,L,3/9,3/25,4.00,5.8,83.3,0.0017,-0.0015,2.30,2.11,8,0.0185,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=202572737&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=202572737&service_id=1,202572737
Mexican Peso,Jun,L,3/6,3/27,2.00,5.7,83.3,0.0020,-0.0018,2.65,2.47,13,0.0241,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199781768&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199781768&service_id=1,199781768
Mexican Peso,Jun,L,3/10,3/26,2.00,5.6,83.3,0.0017,-0.0015,2.19,2.06,13,0.0194,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199782387&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199782387&service_id=1,199782387
