204943287,MMM,2026-04-05,143.76,139.44,150.25,2026-04-09,150.25,profit_target,6.5,4.52
208214393,ABBV,2026-04-19,203.71,197.6,208.03,2026-04-23,200.95,time_stop,-2.76,-1.35
208214364,ABBV,2026-04-16,208.99,202.72,214.53,2026-04-22,202.72,stop,-6.27,-3.0
208214423,ABBV,2026-04-23,200.95,194.92,205.21,2026-04-28,197.69,time_stop,-3.26,-1.62
208214366,ABBV,2026-04-16,208.99,202.72,216.07,2026-04-22,202.72,stop,-6.27,-3.0
208214367,ABBV,2026-04-16,208.99,202.72,218.42,2026-04-22,202.72,stop,-6.27,-3.0
208214365,ABBV,2026-04-16,208.99,202.72,215.39,2026-04-22,202.72,stop,-6.27,-3.0
208214381,ABBV,2026-04-17,208.38,202.13,214.46,2026-04-22,202.13,stop,-6.25,-3.0
208214394,ABBV,2026-04-19,203.71,197.6,211.84,2026-04-27,197.6,stop,-6.11,-3.0
208214379,ABBV,2026-04-17,208.38,202.13,213.84,2026-04-22,202.13,stop,-6.25,-3.0
208214382,ABBV,2026-04-17,208.38,202.13,216.88,2026-04-22,202.13,stop,-6.25,-3.0
208214389,ABBV,2026-04-18,203.71,197.6,209.07,2026-04-23,200.95,time_stop,-2.76,-1.35
208214380,ABBV,2026-04-17,208.38,202.13,213.88,2026-04-22,202.13,stop,-6.25,-3.0
208214399,ABBV,2026-04-20,203.71,197.6,210.66,2026-04-27,197.6,stop,-6.11,-3.0
208214413,ABBV,2026-04-22,200.5,194.48,206.52,2026-04-27,197.38,time_stop,-3.12,-1.56
208214363,ABBV,2026-04-16,208.99,202.72,213.9,2026-04-22,202.72,stop,-6.27,-3.0
208214285,ABBV,2026-04-11,204.77,198.63,215.44,2026-04-27,198.63,stop,-6.14,-3.0
208214284,ABBV,2026-04-10,206.23,200.04,216.15,2026-04-24,200.04,stop,-6.19,-3.0
208214307,ABBV,2026-04-13,204.77,198.63,211.94,2026-04-17,211.94,profit_target,7.17,3.5
208214378,ABBV,2026-04-17,208.38,202.13,212.59,2026-04-22,202.13,stop,-6.25,-3.0
208214388,ABBV,2026-04-18,203.71,197.6,207.85,2026-04-22,200.5,time_stop,-3.21,-1.58
208214309,ABBV,2026-04-13,204.77,198.63,211.67,2026-04-17,211.67,profit_target,6.9,3.37
208214346,ABBV,2026-04-15,208.42,202.17,214.63,2026-04-22,202.17,stop,-6.25,-3.0
208214369,ABBV,2026-04-16,208.99,202.72,220.67,2026-04-22,202.72,stop,-6.27,-3.0
208214395,ABBV,2026-04-19,203.71,197.6,212.33,2026-04-27,197.6,stop,-6.11,-3.0
208214371,ABBV,2026-04-16,208.99,202.72,220.65,2026-04-22,202.72,stop,-6.27,-3.0
208214370,ABBV,2026-04-16,208.99,202.72,219.29,2026-04-22,202.72,stop,-6.27,-3.0
208214411,ABBV,2026-04-21,205.12,198.97,218.08,2026-04-24,198.97,stop,-6.15,-3.0
208214306,ABBV,2026-04-13,204.77,198.63,211.08,2026-04-17,211.08,profit_target,6.31,3.08
208214368,ABBV,2026-04-16,208.99,202.72,219.02,2026-04-22,202.72,stop,-6.27,-3.0
208214400,ABBV,2026-04-20,203.71,197.6,211.19,2026-04-27,197.6,stop,-6.11,-3.0
208214421,ABBV,2026-04-22,200.5,194.48,211.73,2026-04-30,211.73,profit_target,11.23,5.6
208214407,ABBV,2026-04-21,205.12,198.97,214.56,2026-04-24,198.97,stop,-6.15,-3.0
208214410,ABBV,2026-04-21,205.12,198.97,217.12,2026-04-24,198.97,stop,-6.15,-3.0
208214414,ABBV,2026-04-22,200.5,194.48,207.18,2026-04-27,197.38,time_stop,-3.12,-1.56
208214288,ABBV,2026-04-12,204.77,198.63,211.47,2026-04-17,211.47,profit_target,6.7,3.27
208214404,ABBV,2026-04-21,205.12,198.97,214.06,2026-04-24,198.97,stop,-6.15,-3.0
208214405,ABBV,2026-04-21,205.12,198.97,213.49,2026-04-24,198.97,stop,-6.15,-3.0
208214406,ABBV,2026-04-21,205.12,198.97,213.49,2026-04-24,198.97,stop,-6.15,-3.0
208214409,ABBV,2026-04-21,205.12,198.97,216.36,2026-04-24,198.97,stop,-6.15,-3.0
208214415,ABBV,2026-04-22,200.5,194.48,206.58,2026-04-28,197.69,time_stop,-2.81,-1.4
208214420,ABBV,2026-04-22,200.5,194.48,210.79,2026-04-30,210.79,profit_target,10.29,5.13
208214419,ABBV,2026-04-22,200.5,194.48,210.06,2026-04-30,210.06,profit_target,9.56,4.77
