AbbVie,ABBV,L,6/2,6/6,3,5.5,76.9,2.15,-1.31,1.95,1.56,5,11.22,2,-2.27,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214520&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214520&service_id=3,208214520,13
Accenture plc.,ACN,L,6/24,7/1,3,2.1,79.2,3.37,-6.20,3.22,5.96,10,32.97,2,-15.57,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208367979&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208367979&service_id=3,208367979,24
Accenture plc.,ACN,L,6/14,6/19,3,1.3,79.2,2.32,-6.65,2.15,3.06,7,29.41,1,-28.96,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208367975&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208367975&service_id=3,208367975,24
Accenture plc.,ACN,L,6/30,7/8,3,6.7,75.0,2.47,-1.11,2.55,1.50,10,31.97,2,-3.21,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208368007&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208368007&service_id=3,208368007,24
Accenture plc.,ACN,L,6/29,7/8,3,6.5,75.0,2.54,-1.17,2.68,1.32,9,32.87,2,-3.08,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208368002&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208368002&service_id=3,208368002,24
Accenture plc.,ACN,L,6/29,7/3,3,6.0,75.0,2.14,-1.07,1.62,0.94,7,17.90,4,-4.64,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208367999&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208367999&service_id=3,208367999,24
Accenture plc.,ACN,L,6/24,7/2,3,2.3,75.0,3.92,-5.06,3.44,5.01,10,39.96,3,-15.57,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208367980&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208367980&service_id=3,208367980,24
Accenture plc.,ACN,L,6/13,6/19,3,1.6,75.0,2.76,-5.05,2.84,2.70,7,32.31,2,-26.34,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208367973&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208367973&service_id=3,208367973,24
Albemarle Corporation,ALB,L,6/25,7/1,3,1.4,75.0,1.72,-3.68,3.89,4.02,7,18.42,2,-22.95,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208581073&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208581073&service_id=3,208581073,32
Albemarle Corporation,ALB,L,6/25,6/30,3,1.1,75.0,1.40,-3.66,3.36,3.98,7,13.50,2,-22.95,N,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208581072&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208581072&service_id=3,208581072,32
Alexandria Real Estate Equitie,ARE,L,6/26,7/3,3,5.6,76.7,2.28,-1.35,2.74,2.52,8,22.35,3,-7.21,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=209106595&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=209106595&service_id=3,209106595,30
Alexandria Real Estate Equitie,ARE,L,6/29,7/3,3,5.2,76.7,1.99,-1.26,2.25,2.96,11,30.35,2,-4.34,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=209106643&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=209106643&service_id=3,209106643,30
Alexandria Real Estate Equitie,ARE,L,6/28,7/3,3,5.0,76.7,2.12,-1.38,2.43,2.92,11,31.05,2,-6.16,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=209106630&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=209106630&service_id=3,209106630,30
Alexandria Real Estate Equitie,ARE,L,6/26,7/4,3,4.7,76.7,2.38,-1.65,2.87,2.75,8,21.23,3,-9.05,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=209106596&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=209106596&service_id=3,209106596,30
Alexandria Real Estate Equitie,ARE,L,6/26,7/5,3,4.7,76.7,2.38,-1.65,2.87,2.75,8,21.23,3,-9.05,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=209106597&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=209106597&service_id=3,209106597,30
Alexandria Real Estate Equitie,ARE,L,6/26,7/6,3,4.1,76.7,2.50,-1.99,3.01,3.07,8,22.54,3,-9.05,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=209106598&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=209106598&service_id=3,209106598,30
Alexandria Real Estate Equitie,ARE,L,6/27,7/4,3,4.0,76.7,2.18,-1.79,2.62,3.18,8,19.82,3,-8.58,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=209106614&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=209106614&service_id=3,209106614,30
Alexandria Real Estate Equitie,ARE,L,6/27,7/5,3,4.0,76.7,2.18,-1.79,2.62,3.18,8,19.82,3,-8.58,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=209106615&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=209106615&service_id=3,209106615,30
Alexandria Real Estate Equitie,ARE,L,6/27,7/8,3,3.9,76.7,2.37,-2.01,3.09,3.27,6,18.03,2,-6.16,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=209106618&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=209106618&service_id=3,209106618,30
Alexandria Real Estate Equitie,ARE,L,6/28,7/16,3,3.8,76.7,3.19,-2.74,4.09,3.88,11,34.66,3,-9.18,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=209106636&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=209106636&service_id=3,209106636,30
Alexandria Real Estate Equitie,ARE,L,6/28,7/15,3,3.7,76.7,3.06,-2.74,3.79,3.88,11,34.50,3,-9.18,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=209106635&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=209106635&service_id=3,209106635,30
Alexandria Real Estate Equitie,ARE,L,6/27,7/6,3,3.6,76.7,2.31,-2.11,2.76,3.44,8,21.13,3,-8.58,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=209106616&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=209106616&service_id=3,209106616,30
"Align Technology, Inc.",ALGN,L,6/29,7/6,3,2.5,76.0,2.77,-3.51,2.93,4.48,10,27.35,2,-10.87,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208598122&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208598122&service_id=3,208598122,25
Allegion,ALLE,L,6/27,7/1,3,21.3,83.3,1.75,-0.41,2.02,0.35,9,13.69,2,-0.82,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208642086&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208642086&service_id=3,208642086,12
Allegion,ALLE,L,6/26,7/1,3,16.3,83.3,2.38,-0.73,2.54,1.18,8,18.25,1,-1.42,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208642082&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208642082&service_id=3,208642082,12
Allegion,ALLE,L,6/26,7/2,3,12.5,83.3,2.38,-0.95,2.53,1.53,8,18.79,1,-1.86,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208642083&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208642083&service_id=3,208642083,12
Allegion,ALLE,L,6/27,7/2,3,29.0,75.0,1.87,-0.19,2.14,0.20,7,10.98,2,-0.45,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208642087&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208642087&service_id=3,208642087,12
Allegion,ALLE,L,6/25,7/1,3,11.5,75.0,2.49,-0.65,2.61,0.95,6,12.40,1,-1.52,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208642080&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208642080&service_id=3,208642080,12
Allegion,ALLE,L,6/25,7/2,3,10.9,75.0,2.45,-0.67,2.56,1.08,6,12.27,1,-1.96,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208642081&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208642081&service_id=3,208642081,12
Allegion,ALLE,L,6/26,7/3,3,8.9,75.0,2.65,-0.89,2.80,1.21,4,10.53,1,-1.86,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208642084&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208642084&service_id=3,208642084,12
Allegion,ALLE,L,6/28,7/2,3,5.1,75.0,1.40,-0.82,1.41,0.74,4,5.91,1,-2.04,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208642096&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208642096&service_id=3,208642096,12
Allegion,ALLE,L,6/27,7/12,3,3.6,75.0,2.86,-2.37,3.21,2.07,7,14.72,3,-7.11,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208642091&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208642091&service_id=3,208642091,12
Allegion,ALLE,L,6/24,7/1,3,3.3,75.0,2.17,-1.98,2.19,2.22,6,12.02,1,-3.74,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208642078&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208642078&service_id=3,208642078,12
Allegion,ALLE,L,6/24,7/2,3,3.2,75.0,2.13,-1.98,2.15,2.22,6,11.89,1,-3.74,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208642079&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208642079&service_id=3,208642079,12
Allegion,ALLE,L,6/27,7/7,3,3.2,75.0,1.83,-1.70,2.02,1.51,7,11.73,2,-4.85,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208642088&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208642088&service_id=3,208642088,12
Allegion,ALLE,L,6/27,7/11,3,3.2,75.0,2.19,-2.04,2.50,1.74,7,11.31,3,-6.13,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208642090&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208642090&service_id=3,208642090,12
Allegion,ALLE,L,6/27,7/10,3,3.1,75.0,2.09,-2.04,2.27,1.74,7,10.47,3,-6.13,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208642089&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208642089&service_id=3,208642089,12
Allegion,ALLE,L,6/27,7/14,3,2.2,75.0,3.14,-4.21,3.54,3.54,7,17.48,3,-12.64,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208642093&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208642093&service_id=3,208642093,12
Allegion,ALLE,L,6/27,7/15,3,2.2,75.0,3.06,-4.21,3.48,3.54,7,19.44,3,-12.64,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208642094&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208642094&service_id=3,208642094,12
Allegion,ALLE,L,6/27,7/13,3,2.0,75.0,2.80,-4.21,3.13,3.54,7,14.38,3,-12.64,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208642092&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208642092&service_id=3,208642092,12
Allegion,ALLE,L,6/6,6/22,3,1.8,75.0,2.36,-3.87,2.47,3.58,4,10.39,1,-6.52,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208642063&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208642063&service_id=3,208642063,12
Allegion,ALLE,L,6/11,6/22,3,1.7,75.0,1.91,-3.38,2.00,3.57,4,7.39,2,-6.76,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208642070&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208642070&service_id=3,208642070,12
