3M,MMM,L,3/12,3/18,3,3.4,80.4,1.41,-1.68,2.33,2.66,9,24.62,2,-8.24,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=195387791&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=195387791&service_id=3,195387791,56
3M,MMM,L,3/13,3/18,3,2.5,78.6,1.27,-1.89,2.17,2.19,11,23.01,2,-10.77,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=195387802&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=195387802&service_id=3,195387802,56
3M,MMM,L,3/14,3/18,3,5.6,75.0,1.30,-0.69,2.13,1.39,11,22.04,2,-3.47,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=204943279&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=204943279&service_id=3,204943279,56
AbbVie,ABBV,L,3/8,3/14,3,3.8,81.8,3.00,-3.56,3.15,4.34,5,15.70,1,-6.66,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214242&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214242&service_id=3,208214242,11
AbbVie,ABBV,L,3/8,3/13,3,3.2,81.8,2.51,-3.50,2.67,4.23,5,12.46,1,-6.66,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214241&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214241&service_id=3,208214241,11
AbbVie,ABBV,L,3/8,3/12,3,3.0,81.8,2.22,-3.34,2.35,3.92,5,11.48,1,-6.66,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214240&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214240&service_id=3,208214240,11
AbbVie,ABBV,L,3/9,3/13,3,2.5,81.8,1.94,-3.50,2.02,4.23,5,11.56,1,-6.66,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214251&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214251&service_id=3,208214251,11
AbbVie,ABBV,L,3/7,3/12,3,1.2,81.8,1.64,-6.12,1.92,5.73,6,9.69,1,-6.66,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214235&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214235&service_id=3,208214235,11
AbbVie,ABBV,L,3/27,3/31,3,9.7,75.0,1.89,-0.58,1.73,0.84,7,15.13,2,-1.49,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214274&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214274&service_id=3,208214274,12
AbbVie,ABBV,L,3/25,3/31,3,6.3,75.0,3.14,-1.50,3.03,1.81,7,26.96,2,-4.21,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214266&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214266&service_id=3,208214266,12
AbbVie,ABBV,L,3/25,3/29,3,6.2,75.0,2.67,-1.30,2.53,1.50,7,23.03,2,-3.60,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214264&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214264&service_id=3,208214264,12
AbbVie,ABBV,L,3/25,3/30,3,6.1,75.0,2.85,-1.40,2.65,1.65,7,24.77,2,-3.91,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214265&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214265&service_id=3,208214265,12
AbbVie,ABBV,L,3/27,4/1,3,5.9,75.0,1.41,-0.72,1.25,1.06,7,10.98,2,-1.62,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214275&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214275&service_id=3,208214275,12
AbbVie,ABBV,L,3/25,4/2,3,4.9,75.0,3.03,-1.85,3.48,2.38,7,22.49,2,-4.34,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214268&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214268&service_id=3,208214268,12
AbbVie,ABBV,L,3/25,4/1,3,4.5,75.0,2.73,-1.82,2.63,2.32,7,22.81,2,-4.34,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214267&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214267&service_id=3,208214267,12
AbbVie,ABBV,L,3/26,3/31,3,4.3,75.0,2.08,-1.44,1.73,1.68,7,16.43,2,-4.21,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214270&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214270&service_id=3,208214270,12
AbbVie,ABBV,L,3/26,3/30,3,4.0,75.0,1.79,-1.34,1.37,1.53,7,14.24,2,-3.91,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214269&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214269&service_id=3,208214269,12
AbbVie,ABBV,L,3/8,4/2,3,2.1,75.0,4.54,-6.49,4.41,5.27,4,27.43,1,-7.83,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214247&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214247&service_id=3,208214247,12
