3M,MMM,L,4/5,4/22,3,5.7,75.0,2.00,-1.05,4.52,2.69,8,24.38,2,-3.61,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=204943287&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=204943287&service_id=3,204943287,56
AbbVie,ABBV,L,4/19,4/23,3,6.1,84.6,2.04,-1.84,2.12,2.18,7,12.79,1,-3.63,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214393&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214393&service_id=3,208214393,13
AbbVie,ABBV,L,4/16,4/23,3,4.8,84.6,2.49,-2.85,2.65,2.61,6,15.18,1,-3.06,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214364&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214364&service_id=3,208214364,13
AbbVie,ABBV,L,4/23,4/28,3,1.0,84.6,2.39,-12.57,2.12,7.56,10,15.39,2,-25.13,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214423&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214423&service_id=3,208214423,13
AbbVie,ABBV,L,4/16,4/25,3,5.7,76.9,3.64,-2.14,3.39,2.00,5,22.86,2,-3.37,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214366&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214366&service_id=3,208214366,13
AbbVie,ABBV,L,4/16,4/26,3,4.9,76.9,4.29,-2.91,4.51,2.36,6,20.67,1,-3.18,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214367&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214367&service_id=3,208214367,13
AbbVie,ABBV,L,4/16,4/24,3,4.4,76.9,3.02,-2.31,3.06,2.18,5,16.86,2,-3.88,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214365&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214365&service_id=3,208214365,13
AbbVie,ABBV,L,4/17,4/25,3,3.9,76.9,3.11,-2.62,2.92,2.49,5,19.82,1,-3.09,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214381&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214381&service_id=3,208214381,13
AbbVie,ABBV,L,4/19,4/26,3,3.8,76.9,4.03,-3.53,3.99,2.84,7,22.18,1,-6.79,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214394&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214394&service_id=3,208214394,13
AbbVie,ABBV,L,4/17,4/23,3,3.6,76.9,2.34,-2.19,2.62,2.02,5,12.14,1,-3.09,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214379&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214379&service_id=3,208214379,13
AbbVie,ABBV,L,4/17,4/26,3,3.5,76.9,3.87,-3.63,4.08,2.84,7,19.34,1,-4.63,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214382&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214382&service_id=3,208214382,13
AbbVie,ABBV,L,4/18,4/23,3,3.4,76.9,2.64,-2.61,2.63,2.49,5,16.16,1,-3.63,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214389&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214389&service_id=3,208214389,13
AbbVie,ABBV,L,4/17,4/24,3,3.0,76.9,2.53,-2.79,2.64,2.67,5,13.82,1,-3.09,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214380&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214380&service_id=3,208214380,13
AbbVie,ABBV,L,4/20,4/26,3,3.0,76.9,3.73,-4.14,3.41,3.19,7,22.18,1,-8.27,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214399&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214399&service_id=3,208214399,13
AbbVie,ABBV,L,4/22,4/26,3,3.0,76.9,3.35,-3.68,3.00,2.37,6,18.56,2,-10.55,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214413&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214413&service_id=3,208214413,13
AbbVie,ABBV,L,4/16,4/22,3,2.8,76.9,2.07,-2.47,2.35,2.17,6,10.36,2,-4.37,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214363&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214363&service_id=3,208214363,13
AbbVie,ABBV,L,4/11,4/26,3,2.2,76.9,4.41,-6.64,5.21,4.72,6,18.84,1,-10.88,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214285&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214285&service_id=3,208214285,13
AbbVie,ABBV,L,4/10,4/26,3,2.1,76.9,4.26,-6.79,4.81,4.57,6,18.14,1,-10.88,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214284&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214284&service_id=3,208214284,13
AbbVie,ABBV,L,4/13,4/23,3,2.1,76.9,2.71,-4.38,3.50,3.19,6,12.96,1,-7.43,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214307&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214307&service_id=3,208214307,13
AbbVie,ABBV,L,4/17,4/22,3,2.1,76.9,1.64,-2.63,2.02,2.30,5,7.46,1,-4.37,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214378&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214378&service_id=3,208214378,13
AbbVie,ABBV,L,4/18,4/22,3,2.1,76.9,1.94,-3.05,2.03,2.76,5,11.34,1,-4.37,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214388&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214388&service_id=3,208214388,13
AbbVie,ABBV,L,4/13,4/25,3,2.0,76.9,2.64,-4.38,3.37,3.19,6,10.97,1,-7.43,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214309&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214309&service_id=3,208214309,13
AbbVie,ABBV,L,4/15,4/23,3,2.0,76.9,2.52,-4.25,2.98,3.15,6,10.77,1,-6.64,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214346&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214346&service_id=3,208214346,13
AbbVie,ABBV,L,4/16,5/5,3,2.0,76.9,5.49,-9.14,5.59,6.25,6,24.59,2,-24.79,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208214369&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208214369&service_id=3,208214369,13
